0,1,2,3,4,label
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 8]","[1, 52, 8]","[1, 725, 9]","[0, 52, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 27]","[1, 52, 27]","[1, 725, 27]","[0, 52, 36]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 7]","[0, 52, 8]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 8]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 725, 10]","[0, 52, 10]",110
"[1, 60, 0]","[0, 60, 12]","[1, 52, 12]","[1, 725, 13]","[0, 52, 20]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1947, 7]","[0, 52, 8]",111
"[1, 60, 0]","[0, 60, 32]","[1, 52, 32]","[1, 1947, 33]","[0, 52, 34]",111
"[1, 60, 0]","[0, 60, 12]","[1, 52, 12]","[1, 1947, 13]","[0, 52, 16]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 9]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1947, 10]","[0, 52, 11]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 8]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1947, 6]","[0, 52, 8]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1947, 8]","[0, 52, 10]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1947, 7]","[0, 52, 8]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 20]","[1, 52, 20]","[1, 1947, 22]","[0, 52, 28]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 5]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1947, 7]","[0, 52, 8]",111
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1947, 10]","[0, 52, 15]",111
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1947, 8]","[0, 52, 9]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 4]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1947, 10]","[0, 52, 11]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 8]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 4]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 7]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 6]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1947, 3]","[0, 52, 4]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 5]","[0, 52, 6]",111
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1947, 4]","[0, 52, 5]",111
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1947, 5]","[0, 52, 6]",111
