0,1,2,3,4,5,6,7,8,9,label
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1819, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 3]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",122
"[1, 60, 0]","[0, 60, 14]","[1, 52, 14]","[1, 1883, 14]","[0, 52, 17]","[0, 52, 18]","[0, 1500, 24]","[1, 52, 24]","[0, 1500, 24]","[1, 52, 24]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 12]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 3]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 665, 12]",122
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1819, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 13]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 3]","[0, 52, 4]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 11]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1883, 4]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]",122
"[1, 60, 0]","[0, 60, 13]","[1, 52, 13]","[1, 1883, 13]","[0, 52, 22]","[0, 52, 23]","[0, 1500, 31]","[1, 52, 31]","[0, 1500, 31]","[1, 52, 31]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]",122
"[1, 60, 0]","[0, 60, 19]","[1, 52, 19]","[1, 1819, 20]","[0, 52, 26]","[0, 52, 27]","[0, 1500, 34]","[1, 52, 34]","[0, 1500, 34]","[1, 52, 34]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 663, 12]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1787, 6]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 15]","[1, 52, 16]","[0, 1500, 16]","[1, 52, 16]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",122
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1787, 8]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 16]","[1, 52, 16]","[0, 1500, 16]","[1, 52, 16]",122
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",122
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1883, 10]","[0, 52, 23]","[0, 52, 23]","[0, 1500, 30]","[1, 52, 30]","[0, 1500, 30]","[1, 52, 30]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 5]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 3]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 663, 12]",122
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 629, 6]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1024, 13]","[1, 52, 13]","[1, 116, 61]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 18]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 15]","[0, 1024, 15]","[1, 52, 15]","[1, 116, 22]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1024, 8]","[1, 52, 8]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 661, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 18]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 18]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1023, 8]","[1, 52, 8]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 629, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1024, 8]","[1, 52, 8]","[1, 116, 14]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 661, 4]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1025, 11]","[1, 52, 11]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 20]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1023, 11]","[1, 52, 11]","[1, 116, 24]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1025, 8]","[1, 52, 8]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 661, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 20]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 570, 8]","[0, 52, 12]","[0, 1500, 20]","[1, 52, 20]","[0, 1024, 20]","[1, 52, 20]","[1, 116, 26]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1025, 11]","[1, 52, 11]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 26]","[1, 52, 26]","[1, 661, 27]","[0, 52, 36]","[0, 1500, 46]","[1, 52, 46]","[0, 1024, 46]","[1, 52, 46]","[1, 116, 55]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 18]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 19]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 629, 5]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1024, 13]","[1, 52, 13]","[1, 116, 19]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 597, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1025, 8]","[1, 52, 8]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 15]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 19]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1025, 11]","[1, 52, 11]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 570, 3]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1025, 8]","[1, 52, 8]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 19]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 19]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1024, 8]","[1, 52, 8]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 17]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1025, 8]","[1, 52, 8]","[1, 116, 14]",120
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 629, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1025, 10]","[1, 52, 10]","[1, 116, 16]",120
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 14]",120
