0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean_size,mean_relative_time,duration,label,,,Statistics per label,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 14]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[1, 410, 27]","[0, 552, 27]","[0, 40, 28]","[0, 40, 28]","[0, 71, 29]","[1, 40, 29]","[1, 71, 30]","[0, 40, 31]",294.7,19.35,31,210,,112,0,60,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 343, 15]","[1, 40, 16]","[1, 104, 28]","[0, 40, 30]","[1, 210, 30]","[1, 410, 30]","[0, 40, 31]","[0, 40, 31]","[0, 552, 33]","[0, 71, 33]","[1, 40, 33]","[1, 71, 36]","[0, 40, 37]",294.7,22,37,210,,112,1,60,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 344, 12]","[1, 40, 12]","[1, 104, 22]","[0, 40, 23]","[1, 210, 24]","[1, 410, 24]","[0, 552, 24]","[0, 40, 25]","[0, 40, 25]","[1, 71, 26]","[0, 71, 27]","[0, 40, 28]","[0, 292, 36]",307.35,17.75,36,210,,112,2,52,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 12]","[0, 1500, 19]","[0, 1500, 19]","[0, 344, 19]","[1, 40, 20]","[1, 104, 28]","[0, 40, 29]","[1, 210, 29]","[1, 410, 29]","[0, 40, 30]","[0, 40, 30]","[0, 552, 31]","[0, 71, 32]","[1, 40, 33]","[1, 71, 34]","[0, 40, 34]",294.75,22.4,34,210,,112,3,1962,0,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 343, 12]","[1, 40, 12]","[1, 104, 30]","[0, 40, 31]","[0, 552, 33]","[1, 210, 35]","[1, 410, 35]","[0, 40, 35]","[0, 40, 35]","[0, 71, 37]","[1, 71, 39]","[0, 40, 39]","[0, 292, 46]",307.3,23.2,46,210,,112,4,52,0,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 40, 34]","[1, 104, 46]","[0, 40, 47]","[1, 210, 49]","[0, 552, 49]","[1, 410, 49]","[0, 40, 49]","[0, 40, 50]","[0, 71, 51]","[1, 40, 52]","[1, 71, 54]",294.75,30.35,54,210,,112,5,848.4,724,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 12]","[0, 40, 14]","[0, 1500, 17]","[0, 1500, 17]","[0, 344, 18]","[1, 40, 18]","[1, 40, 28]","[1, 104, 32]","[0, 40, 33]","[1, 210, 34]","[1, 410, 34]","[0, 40, 34]","[0, 40, 35]","[0, 552, 35]","[0, 71, 36]","[1, 40, 37]","[1, 71, 39]",294.75,24.3,39,210,,112,6,703.6,724,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 13]","[0, 342, 14]","[1, 40, 26]","[1, 104, 26]","[0, 40, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]","[0, 552, 29]","[0, 71, 30]","[1, 40, 30]","[1, 71, 31]",294.65,19.45,31,210,,112,7,848.4,724,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 14]","[1, 40, 14]","[1, 104, 23]","[0, 40, 24]","[1, 210, 24]","[1, 410, 24]","[0, 40, 25]","[0, 552, 26]","[0, 71, 28]","[1, 71, 28]","[0, 40, 29]","[0, 292, 35]","[1, 40, 36]",307.35,19.1,36,210,,112,8,728.08,711.6735388,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 344, 15]","[1, 40, 16]","[1, 104, 29]","[0, 40, 30]","[1, 210, 30]","[1, 410, 30]","[0, 40, 31]","[0, 40, 31]","[0, 552, 31]","[1, 71, 33]","[0, 40, 34]","[0, 71, 35]","[0, 1500, 46]",367.75,22.4,46,210,,112,9,370.2,307.2572048,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 30]","[0, 40, 31]","[0, 1500, 37]","[0, 1500, 37]","[0, 343, 37]","[1, 40, 38]","[1, 104, 51]","[0, 40, 53]","[1, 210, 53]","[1, 410, 53]","[0, 40, 54]","[0, 40, 54]","[0, 552, 55]","[0, 71, 55]","[1, 40, 56]","[1, 71, 57]","[0, 40, 58]",294.7,41,58,210,,112,10,321.29,305.3309281,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 13]","[1, 104, 30]","[0, 40, 31]","[1, 210, 31]","[1, 410, 32]","[0, 40, 32]","[0, 552, 32]","[0, 40, 33]","[0, 71, 34]","[1, 40, 35]","[1, 71, 36]","[0, 40, 36]",294.7,21.85,36,210,,112,11,87.2,32,,,
"[1, 52, 0]","[0, 48, 11]","[1, 40, 12]","[1, 713, 15]","[0, 40, 16]","[0, 1500, 22]","[0, 1500, 22]","[0, 344, 22]","[1, 40, 22]","[1, 104, 34]","[0, 40, 35]","[0, 552, 37]","[1, 210, 38]","[1, 410, 38]","[0, 40, 39]","[1, 71, 41]","[0, 40, 42]","[0, 71, 42]","[0, 292, 51]","[0, 1500, 51]",380.35,29.5,51,210,,112,12,124.04,25.25663029,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 14]","[1, 104, 29]","[0, 40, 29]","[1, 210, 30]","[1, 410, 30]","[0, 40, 31]","[0, 40, 31]","[0, 552, 31]","[0, 71, 32]","[1, 40, 33]","[1, 71, 34]","[0, 40, 35]",294.7,21.4,35,210,,112,13,241.4,130.9957205,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 14]","[1, 104, 28]","[0, 40, 28]","[1, 210, 29]","[1, 410, 30]","[0, 40, 30]","[0, 40, 30]","[0, 552, 31]","[0, 71, 32]","[1, 40, 33]","[1, 71, 36]","[0, 40, 37]",294.7,21.05,37,210,,112,14,211.68,160.7263111,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 15]","[1, 104, 22]","[1, 210, 23]","[0, 40, 23]","[1, 410, 23]","[0, 40, 24]","[0, 40, 24]","[0, 552, 25]","[0, 71, 26]","[1, 40, 26]","[1, 71, 27]","[0, 40, 27]",294.7,17.75,27,210,,112,15,95.13,119.9075953,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 342, 11]","[1, 40, 12]","[1, 104, 22]","[1, 210, 23]","[1, 410, 23]","[0, 40, 24]","[0, 40, 24]","[0, 40, 24]","[0, 552, 26]","[0, 71, 27]","[1, 40, 27]","[1, 71, 28]","[0, 40, 29]",294.65,17.2,29,210,,112,16,181.34,224.4805101,,,
"[1, 52, 0]","[0, 48, 12]","[1, 40, 13]","[1, 713, 16]","[0, 40, 17]","[0, 1500, 22]","[0, 1500, 22]","[0, 344, 22]","[1, 40, 22]","[1, 104, 32]","[0, 40, 32]","[1, 210, 34]","[1, 410, 34]","[0, 40, 34]","[0, 552, 35]","[1, 71, 36]","[0, 71, 36]","[0, 40, 37]","[0, 292, 46]","[0, 1500, 46]",380.35,27.4,46,210,,112,17,266.16,248.0430771,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 11]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 17]","[1, 104, 27]","[0, 40, 27]","[1, 210, 27]","[1, 410, 27]","[0, 40, 28]","[0, 552, 29]","[0, 71, 30]","[1, 40, 30]","[1, 71, 33]","[0, 40, 33]","[0, 292, 37]",307.3,21.3,37,210,,112,18,248.18,262.1766842,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 104, 35]","[0, 40, 36]","[1, 210, 36]","[1, 410, 36]","[0, 40, 37]","[0, 40, 37]","[0, 552, 38]","[0, 71, 39]","[1, 40, 39]","[1, 71, 40]","[0, 40, 41]",294.75,24.55,41,210,,112,19,100.94,131.0903629,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 344, 12]","[1, 40, 13]","[1, 104, 24]","[0, 40, 24]","[0, 552, 26]","[1, 210, 28]","[1, 410, 28]","[0, 40, 29]","[0, 40, 29]","[0, 71, 31]","[1, 71, 31]","[0, 40, 32]","[0, 1500, 41]",367.75,19.55,41,210,,120,0,60,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 16]","[1, 104, 32]","[0, 40, 34]","[0, 552, 36]","[1, 210, 36]","[1, 410, 37]","[0, 40, 37]","[0, 40, 37]","[0, 71, 39]","[1, 40, 39]","[1, 71, 40]","[0, 40, 40]",294.65,24.9,40,210,,120,1,60,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 8]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 15]","[1, 104, 27]","[0, 40, 28]","[0, 552, 30]","[1, 210, 32]","[1, 410, 33]","[0, 40, 33]","[0, 40, 33]","[0, 71, 35]","[1, 71, 35]","[0, 40, 36]","[0, 247, 47]",305,22.8,47,210,,120,2,52,0,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 16]","[0, 1500, 16]","[0, 342, 16]","[1, 40, 17]","[1, 104, 33]","[0, 40, 34]","[1, 210, 35]","[1, 410, 35]","[0, 552, 36]","[0, 40, 36]","[1, 71, 38]","[0, 40, 39]","[0, 71, 39]","[0, 292, 47]","[0, 1431, 47]",376.8,25.3,47,210,,120,3,614.4,36.15343285,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 9]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 15]","[1, 104, 29]","[0, 40, 30]","[1, 210, 31]","[1, 410, 31]","[0, 552, 32]","[0, 40, 32]","[0, 40, 32]","[1, 71, 33]","[0, 71, 34]","[0, 40, 34]","[0, 1500, 41]",367.7,22.15,41,210,,120,4,52,0,,,
"[1, 52, 0]","[0, 48, 7]","[1, 40, 8]","[1, 713, 15]","[0, 40, 18]","[0, 1500, 26]","[0, 1500, 26]","[0, 343, 26]","[1, 40, 29]","[1, 104, 50]","[0, 40, 51]","[1, 210, 53]","[1, 410, 54]","[0, 552, 54]","[0, 40, 54]","[0, 40, 55]","[0, 71, 56]","[1, 40, 57]","[1, 71, 58]","[0, 40, 60]",294.7,37.85,60,210,,120,5,1500,0,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 13]","[1, 104, 27]","[0, 40, 28]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 29]","[0, 552, 30]","[0, 71, 32]","[1, 71, 32]","[0, 40, 33]","[0, 292, 39]",307.3,20.45,39,210,,120,6,52,0,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 104, 23]","[0, 40, 25]","[0, 552, 26]","[1, 40, 38]","[1, 210, 38]","[1, 410, 38]","[0, 40, 39]","[0, 40, 39]","[1, 71, 40]","[0, 71, 41]","[0, 40, 41]",294.75,23.6,41,210,,120,7,1024.06,0.693694545,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 342, 16]","[1, 40, 16]","[1, 104, 33]","[0, 40, 35]","[0, 552, 37]","[1, 210, 38]","[1, 410, 39]","[0, 40, 40]","[0, 40, 40]","[0, 71, 41]","[1, 71, 42]","[0, 40, 43]","[0, 246, 52]",304.95,26.5,52,210,,120,8,52,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 344, 14]","[1, 40, 14]","[1, 104, 24]","[0, 40, 25]","[1, 210, 25]","[1, 410, 26]","[0, 40, 26]","[0, 40, 27]","[0, 552, 27]","[0, 71, 29]","[1, 40, 29]","[1, 71, 30]","[0, 40, 30]",294.75,18.95,30,210,,120,9,116,0,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 342, 13]","[1, 40, 14]","[1, 104, 27]","[0, 40, 28]","[1, 210, 29]","[1, 410, 29]","[0, 40, 30]","[0, 40, 30]","[0, 552, 31]","[0, 71, 33]","[1, 71, 33]","[0, 40, 34]","[0, 292, 40]",307.25,21.05,40,210,,120,10,98.06,49.15812869,,,
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 15]","[1, 104, 26]","[1, 210, 27]","[0, 40, 27]","[0, 40, 27]","[1, 410, 29]","[0, 583, 30]","[0, 40, 30]","[1, 71, 32]","[0, 40, 32]","[0, 292, 42]","[0, 1431, 42]",376.8,21.75,42,210,,120,11,472.6,167.9927247,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 13]","[1, 104, 22]","[0, 40, 22]","[1, 210, 23]","[1, 410, 23]","[0, 40, 24]","[0, 552, 24]","[1, 71, 26]","[0, 71, 26]","[0, 40, 26]","[0, 292, 37]","[1, 40, 38]",307.35,18.45,38,210,,120,12,167.86,157.0249945,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 17]","[0, 343, 17]","[1, 40, 17]","[1, 104, 27]","[0, 40, 28]","[1, 210, 30]","[1, 410, 30]","[0, 552, 30]","[0, 40, 31]","[0, 40, 31]","[1, 71, 34]","[0, 71, 34]","[0, 40, 35]","[0, 292, 41]",307.3,22.5,41,210,,120,13,81.19,84.28243703,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 343, 11]","[1, 40, 12]","[1, 104, 25]","[0, 40, 27]","[1, 210, 27]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]","[0, 552, 29]","[1, 71, 31]","[0, 71, 31]","[0, 40, 31]","[0, 247, 45]",305.05,19.7,45,210,,120,14,288.31,237.6619573,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 12]","[0, 40, 12]","[0, 1500, 19]","[0, 1500, 19]","[0, 343, 19]","[1, 40, 19]","[1, 104, 53]","[0, 40, 54]","[1, 210, 57]","[1, 410, 57]","[0, 552, 57]","[0, 40, 58]","[0, 40, 59]","[0, 71, 60]","[1, 40, 61]","[1, 71, 61]","[0, 40, 62]",294.7,37.5,62,210,,120,15,296.15,258.2300038,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 343, 15]","[1, 40, 15]","[1, 104, 29]","[0, 40, 30]","[0, 552, 33]","[1, 210, 36]","[1, 410, 36]","[0, 40, 36]","[0, 40, 36]","[0, 71, 39]","[1, 71, 41]","[0, 40, 42]","[0, 246, 46]",305,24.65,46,210,,120,16,69.05,15.5,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 16]","[1, 104, 27]","[0, 40, 28]","[1, 210, 28]","[1, 410, 28]","[0, 40, 29]","[0, 40, 29]","[0, 552, 32]","[0, 71, 32]","[1, 40, 32]","[1, 71, 36]","[0, 40, 37]",294.7,21.75,37,210,,120,17,83.87,149.5200169,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 342, 10]","[1, 40, 11]","[1, 104, 29]","[0, 40, 30]","[0, 552, 31]","[1, 210, 33]","[1, 410, 33]","[1, 71, 34]","[0, 40, 34]","[0, 40, 34]","[0, 40, 35]","[0, 71, 36]","[0, 246, 45]",304.95,21.8,45,210,,120,18,195.82,284.6943206,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 343, 12]","[1, 40, 12]","[1, 104, 27]","[0, 40, 28]","[1, 210, 28]","[0, 40, 29]","[1, 410, 29]","[0, 40, 30]","[0, 552, 30]","[0, 71, 31]","[1, 40, 31]","[1, 71, 34]","[0, 40, 34]",294.7,20.15,34,210,,120,19,579.95,595.4344713,,,
"[1, 52, 0]","[0, 48, 8]","[1, 40, 9]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 16]","[1, 40, 31]","[1, 104, 33]","[0, 40, 34]","[1, 210, 34]","[1, 410, 35]","[0, 40, 35]","[0, 40, 35]","[0, 552, 37]","[1, 71, 39]","[0, 71, 39]","[0, 40, 39]",294.7,24.55,39,210,,121,0,60,0,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 27]","[0, 40, 28]","[0, 1500, 34]","[0, 1500, 34]","[0, 343, 34]","[1, 40, 35]","[1, 104, 56]","[0, 40, 57]","[1, 210, 59]","[1, 410, 60]","[0, 40, 60]","[0, 40, 60]","[0, 583, 68]","[1, 71, 71]","[0, 40, 72]","[0, 246, 79]","[0, 1500, 80]",378,46.3,80,210,,121,1,60,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 14]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[0, 552, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]","[0, 71, 30]","[1, 40, 30]","[1, 71, 31]","[0, 40, 32]",294.7,19.5,32,210,,121,2,52,0,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 5]","[1, 1935, 12]","[0, 40, 13]","[0, 40, 13]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 17]","[1, 104, 72]","[0, 40, 74]","[0, 552, 75]","[1, 210, 76]","[1, 410, 77]","[0, 40, 77]","[0, 40, 78]","[0, 71, 80]","[1, 71, 80]","[0, 40, 81]",410.2,44.2,81,211,,121,3,1835.96,34.77428517,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 12]","[1, 104, 22]","[0, 40, 23]","[0, 552, 25]","[1, 210, 25]","[1, 410, 25]","[0, 40, 26]","[0, 40, 26]","[0, 71, 27]","[1, 71, 30]","[0, 40, 31]",410.2,16.75,31,211,,121,4,52,0,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1430, 11]","[1, 40, 11]","[1, 104, 23]","[0, 40, 25]","[1, 210, 25]","[1, 410, 25]","[0, 40, 26]","[0, 40, 26]","[0, 552, 27]","[0, 71, 27]","[1, 40, 28]","[1, 71, 31]",410.15,16.85,31,211,,121,5,877.36,720.4811456,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 13]","[1, 104, 23]","[0, 40, 24]","[1, 210, 24]","[1, 410, 24]","[0, 40, 25]","[0, 552, 25]","[0, 71, 28]","[1, 40, 28]","[1, 71, 29]","[0, 40, 30]",410.15,17.05,30,211,,121,6,674.64,720.4811456,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 15]","[1, 104, 31]","[0, 40, 32]","[0, 552, 34]","[1, 210, 35]","[1, 410, 35]","[0, 40, 36]","[0, 40, 36]","[1, 71, 37]","[0, 71, 38]","[0, 40, 39]",410.25,22.2,39,211,,121,7,877.36,720.4811456,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 14]","[1, 104, 25]","[1, 210, 26]","[0, 40, 26]","[1, 410, 26]","[0, 40, 27]","[0, 40, 27]","[0, 552, 28]","[0, 71, 28]","[1, 40, 28]","[1, 71, 30]",410.2,18.05,30,211,,121,8,674.64,720.4811456,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 37]","[0, 40, 38]","[0, 552, 39]","[1, 210, 47]","[1, 410, 47]","[1, 71, 47]","[0, 40, 48]","[0, 40, 48]","[0, 40, 48]","[0, 71, 49]",410.2,26.4,49,211,,121,9,406.95,303.5714808,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]","[1, 104, 36]","[0, 40, 37]","[1, 210, 39]","[1, 410, 39]","[0, 552, 39]","[0, 40, 39]","[0, 40, 40]","[0, 71, 41]","[1, 40, 41]","[1, 71, 46]","[0, 40, 47]",410.25,25.75,47,211,,121,10,309.06,303.6035034,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 14]","[1, 104, 31]","[0, 40, 32]","[1, 210, 34]","[0, 552, 34]","[1, 410, 34]","[0, 40, 35]","[0, 40, 35]","[0, 71, 37]","[1, 40, 38]","[1, 71, 39]","[0, 40, 40]",410.2,23.5,40,211,,121,11,88.48,31.84447053,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 21]","[0, 40, 23]","[1, 210, 24]","[1, 410, 24]","[0, 552, 24]","[1, 40, 24]","[0, 40, 24]","[0, 71, 26]","[1, 40, 26]","[1, 71, 26]",410.2,15.8,26,211,,121,12,106.96,38.0031684,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]","[1, 104, 36]","[1, 210, 37]","[1, 410, 37]","[0, 40, 37]","[0, 40, 38]","[0, 552, 39]","[0, 71, 41]","[1, 71, 41]","[0, 40, 42]","[0, 246, 48]",420.55,24.05,48,211,,121,13,302.99,227.2648744,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 10]","[0, 40, 12]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 16]","[1, 40, 16]","[1, 104, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 29]","[0, 40, 29]","[0, 552, 30]","[0, 71, 30]","[1, 40, 31]","[1, 71, 33]","[0, 40, 34]",410.2,21,34,211,,121,14,331.37,219.6959173,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]","[1, 104, 30]","[0, 40, 31]","[0, 552, 32]","[1, 210, 33]","[1, 410, 33]","[0, 40, 34]","[1, 71, 35]","[0, 40, 36]","[0, 71, 36]","[0, 292, 44]",422.85,21.45,44,211,,121,15,93.42,84.3529358,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 15]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[1, 410, 27]","[0, 552, 28]","[0, 40, 28]","[0, 71, 30]","[1, 40, 30]","[1, 71, 31]","[0, 40, 31]",410.2,18.85,31,211,,121,16,207.09,218.986559,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]","[1, 104, 29]","[0, 40, 30]","[0, 552, 32]","[1, 210, 32]","[1, 410, 33]","[0, 40, 33]","[0, 40, 33]","[0, 71, 35]","[1, 71, 35]","[0, 40, 36]","[0, 246, 41]",420.5,22.15,41,211,,121,17,297.17,248.9402612,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]","[1, 104, 32]","[0, 40, 33]","[1, 210, 34]","[1, 410, 35]","[0, 552, 35]","[0, 40, 35]","[0, 71, 37]","[1, 40, 37]","[1, 71, 40]","[0, 40, 41]",410.25,21.9,41,211,,121,18,173.21,238.3392157,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 10]","[0, 40, 11]","[0, 40, 11]","[0, 1500, 18]","[0, 1500, 18]","[0, 1431, 18]","[1, 40, 19]","[1, 104, 35]","[0, 40, 36]","[0, 552, 37]","[1, 210, 40]","[1, 410, 41]","[0, 40, 42]","[0, 40, 42]","[1, 71, 44]","[0, 71, 44]","[0, 40, 44]",410.2,26.15,44,211,,121,19,84.47,127.7329486,,,
