0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 17]","[1, 150, 17]","[1, 521, 17]","[0, 52, 18]","[0, 52, 18]","[0, 52, 18]","[0, 564, 19]","[0, 83, 19]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 18]","[0, 52, 19]","[1, 150, 21]","[1, 521, 21]","[0, 564, 22]","[1, 83, 22]","[0, 52, 22]","[0, 52, 22]",121
"[1, 60, 0]","[0, 60, 21]","[1, 52, 21]","[1, 1883, 22]","[0, 52, 33]","[0, 52, 33]","[0, 1500, 42]","[1, 52, 42]","[0, 1500, 42]","[1, 52, 42]","[0, 663, 42]","[1, 52, 42]","[1, 116, 52]","[1, 150, 53]","[1, 521, 53]","[0, 52, 64]","[0, 52, 64]","[0, 573, 72]","[1, 83, 73]","[0, 259, 77]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 18]","[1, 150, 18]","[0, 52, 18]","[1, 521, 18]","[0, 52, 19]","[0, 52, 19]","[0, 564, 20]","[0, 83, 20]","[1, 52, 20]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 19]","[0, 52, 20]","[0, 564, 22]","[1, 150, 29]","[1, 83, 29]","[1, 521, 29]","[0, 52, 30]","[0, 52, 30]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 16]","[0, 52, 17]","[0, 564, 18]","[1, 150, 20]","[1, 83, 21]","[1, 521, 21]","[0, 52, 21]","[0, 52, 21]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 665, 12]","[1, 52, 12]","[1, 116, 20]","[0, 52, 20]","[0, 564, 22]","[1, 150, 25]","[1, 83, 25]","[1, 521, 25]","[0, 52, 25]","[0, 52, 25]","[0, 52, 25]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 17]","[0, 52, 17]","[0, 564, 19]","[1, 150, 23]","[1, 83, 24]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]","[1, 52, 11]","[1, 116, 19]","[0, 52, 19]","[0, 564, 21]","[1, 150, 29]","[1, 83, 30]","[1, 521, 30]","[0, 52, 30]","[0, 52, 30]","[0, 52, 30]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 18]","[1, 150, 18]","[1, 521, 19]","[0, 52, 19]","[0, 52, 19]","[0, 52, 19]","[0, 564, 20]","[1, 83, 21]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 18]","[0, 595, 19]","[1, 83, 19]","[0, 52, 20]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 21]","[1, 83, 21]","[1, 521, 21]","[0, 52, 22]","[0, 52, 22]","[0, 52, 22]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 15]","[0, 52, 16]","[0, 564, 18]","[1, 150, 22]","[1, 83, 22]","[1, 521, 22]","[0, 52, 22]","[0, 52, 22]","[0, 52, 23]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 21]","[1, 83, 22]","[1, 521, 22]","[0, 52, 22]","[0, 52, 22]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 665, 9]","[1, 52, 9]","[1, 116, 17]","[0, 52, 17]","[0, 564, 19]","[1, 150, 19]","[1, 83, 20]","[1, 521, 20]","[0, 52, 20]","[0, 52, 20]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 20]","[0, 52, 21]","[0, 564, 23]","[1, 150, 24]","[1, 83, 24]","[1, 521, 24]","[0, 52, 25]","[0, 52, 25]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 17]","[1, 150, 18]","[1, 521, 18]","[0, 52, 18]","[0, 52, 19]","[0, 52, 19]","[0, 564, 20]","[0, 83, 20]","[1, 52, 20]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 23]","[1, 83, 23]","[1, 521, 23]","[0, 52, 23]","[0, 52, 23]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 16]","[0, 52, 17]","[0, 564, 19]","[1, 150, 27]","[1, 83, 27]","[1, 521, 27]","[0, 52, 27]","[0, 52, 28]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 15]","[1, 52, 15]","[0, 1500, 15]","[1, 52, 15]","[0, 664, 15]","[1, 52, 15]","[1, 116, 21]","[1, 150, 21]","[1, 521, 22]","[0, 52, 22]","[0, 52, 23]","[0, 52, 23]","[0, 564, 24]","[0, 83, 24]","[1, 52, 24]",121
"[1, 60, 0]","[0, 60, 22]","[1, 52, 22]","[1, 1851, 23]","[0, 52, 30]","[0, 52, 30]","[0, 1500, 39]","[1, 52, 39]","[0, 1500, 39]","[1, 52, 39]","[0, 665, 39]","[1, 52, 39]","[1, 116, 50]","[1, 150, 51]","[1, 521, 51]","[0, 52, 62]","[0, 52, 62]","[0, 573, 79]","[0, 1500, 79]","[0, 1266, 79]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 7]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 664, 13]","[1, 52, 13]","[1, 116, 19]","[1, 150, 20]","[0, 52, 20]","[1, 521, 20]","[0, 52, 20]","[0, 52, 20]","[0, 564, 21]","[0, 83, 22]","[1, 52, 22]",121
"[1, 60, 0]","[0, 60, 17]","[1, 52, 18]","[1, 1819, 18]","[0, 52, 24]","[0, 52, 24]","[0, 1500, 32]","[1, 52, 32]","[0, 1500, 32]","[1, 52, 32]","[0, 664, 32]","[1, 52, 32]","[1, 116, 40]","[1, 150, 41]","[1, 521, 42]","[0, 52, 48]","[0, 52, 53]","[0, 52, 53]","[0, 564, 53]","[1, 83, 53]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[0, 52, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[0, 83, 18]","[1, 52, 19]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 17]","[0, 52, 18]","[0, 564, 19]","[1, 150, 30]","[1, 83, 30]","[1, 521, 30]","[0, 52, 31]","[0, 83, 33]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 665, 9]","[1, 52, 9]","[1, 116, 16]","[0, 52, 16]","[0, 564, 18]","[1, 150, 27]","[1, 83, 27]","[1, 521, 27]","[0, 52, 27]","[0, 52, 28]","[0, 83, 29]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 16]","[0, 52, 17]","[0, 564, 19]","[1, 150, 27]","[1, 83, 27]","[1, 521, 27]","[0, 52, 27]","[0, 52, 28]","[0, 52, 28]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]","[1, 52, 11]","[1, 116, 17]","[0, 52, 18]","[1, 150, 19]","[1, 521, 19]","[0, 564, 20]","[0, 52, 20]","[1, 83, 20]","[0, 52, 21]",121
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1819, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 664, 14]","[1, 52, 14]","[1, 116, 19]","[0, 52, 19]","[0, 564, 21]","[1, 150, 24]","[1, 83, 24]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 17]","[0, 52, 18]","[0, 564, 19]","[1, 150, 21]","[1, 83, 21]","[1, 521, 21]","[0, 52, 22]","[0, 83, 24]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 18]","[0, 52, 18]","[0, 564, 20]","[1, 150, 31]","[1, 83, 31]","[1, 521, 31]","[0, 52, 31]","[0, 83, 33]","[0, 258, 45]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]","[1, 52, 9]","[1, 116, 18]","[0, 52, 19]","[0, 564, 21]","[1, 150, 25]","[1, 83, 25]","[1, 521, 25]","[0, 52, 26]","[0, 52, 26]","[0, 83, 27]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 16]","[0, 52, 17]","[1, 150, 19]","[0, 564, 19]","[1, 521, 19]","[1, 83, 19]","[0, 52, 19]","[0, 52, 19]","[0, 52, 19]",121
"[1, 60, 0]","[0, 60, 10]","[1, 52, 10]","[1, 1819, 10]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 48]","[0, 1500, 48]","[0, 663, 48]","[1, 52, 48]","[1, 52, 48]","[1, 52, 48]","[1, 116, 154]","[1, 150, 156]","[1, 521, 158]","[0, 52, 159]","[0, 52, 160]","[0, 52, 166]","[0, 564, 169]","[1, 52, 169]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 7]","[0, 52, 8]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 663, 14]","[1, 52, 14]","[1, 116, 19]","[1, 150, 19]","[1, 521, 19]","[0, 52, 20]","[0, 52, 20]","[0, 52, 20]","[0, 573, 22]","[1, 83, 22]","[0, 52, 23]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 17]","[1, 150, 17]","[1, 521, 17]","[0, 52, 18]","[0, 52, 18]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 3]","[0, 52, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 16]","[0, 52, 16]","[0, 573, 17]","[1, 83, 18]","[0, 52, 18]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 5]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 17]","[1, 150, 18]","[1, 521, 18]","[0, 52, 18]","[0, 52, 18]","[0, 573, 20]","[1, 83, 20]","[0, 52, 21]","[0, 304, 29]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 15]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 564, 17]","[1, 83, 18]","[0, 83, 18]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 664, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]","[0, 304, 27]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]","[0, 259, 33]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 13]","[1, 150, 14]","[1, 521, 14]","[0, 52, 14]","[0, 52, 14]","[0, 52, 14]","[0, 564, 16]","[1, 83, 16]","[0, 83, 16]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 52, 17]","[0, 573, 18]","[1, 83, 19]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[0, 52, 17]","[1, 521, 19]","[0, 573, 19]","[1, 83, 20]","[0, 52, 20]","[0, 52, 20]","[0, 304, 32]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 564, 19]","[1, 83, 19]","[0, 83, 19]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]","[0, 304, 27]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 13]","[1, 52, 13]","[0, 665, 13]","[1, 52, 13]","[1, 116, 19]","[1, 150, 20]","[1, 521, 20]","[0, 52, 20]","[0, 52, 20]","[0, 52, 21]","[0, 573, 22]","[1, 83, 22]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 15]","[0, 52, 15]","[0, 52, 15]","[0, 564, 17]","[0, 83, 17]","[1, 52, 17]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 16]","[1, 150, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]","[0, 304, 30]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1883, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 14]","[1, 150, 14]","[1, 521, 15]","[0, 52, 15]","[0, 52, 15]","[0, 573, 17]","[1, 83, 17]","[0, 52, 17]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]","[0, 259, 31]",122
"[1, 60, 0]","[0, 60, 13]","[1, 52, 13]","[1, 1787, 14]","[0, 52, 18]","[0, 52, 18]","[0, 1500, 26]","[1, 52, 26]","[0, 1500, 26]","[1, 52, 26]","[0, 664, 26]","[1, 52, 26]","[1, 116, 37]","[1, 150, 38]","[1, 521, 38]","[0, 52, 91]","[0, 52, 91]","[0, 573, 97]","[1, 83, 98]","[0, 304, 103]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]","[0, 304, 27]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 663, 12]","[1, 52, 12]","[1, 116, 17]","[1, 150, 17]","[0, 52, 18]","[0, 52, 18]","[0, 573, 20]","[1, 83, 20]","[1, 521, 20]","[0, 52, 20]","[0, 52, 21]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[0, 52, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[1, 83, 18]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 17]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 18]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 19]","[0, 52, 19]","[0, 258, 28]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 17]","[0, 52, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 19]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 8]","[1, 52, 8]","[0, 664, 8]","[1, 52, 8]","[1, 116, 13]","[1, 150, 14]","[1, 521, 14]","[0, 52, 14]","[0, 52, 14]","[0, 52, 14]","[0, 573, 17]","[1, 83, 17]","[0, 52, 17]",122
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 665, 9]","[1, 52, 9]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]",122
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1819, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]",122
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 15]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 18]","[0, 304, 26]",122
